problema,dimension,Indicador,w_0,Indicador_diversidad,victoria
WFG5,3,r2,0.8,No se rechaza H0,False
WFG5,3,r2,0.9,No se rechaza H0,False
WFG5,3,r2,0.999,No se rechaza H0,False
WFG5,4,r2,0.001,No se rechaza H0,False
WFG5,4,r2,0.1,No se rechaza H0,False
WFG5,4,r2,0.2,No se rechaza H0,False
WFG5,4,r2,0.3,No se rechaza H0,False
WFG5,4,r2,0.4,No se rechaza H0,False
WFG5,4,r2,0.5,No se rechaza H0,False
WFG5,4,r2,0.6000000000000001,No se rechaza H0,False
WFG5,4,r2,0.7000000000000001,No se rechaza H0,False
WFG5,4,r2,0.8,No se rechaza H0,False
WFG5,4,r2,0.9,No se rechaza H0,False
WFG5,4,r2,0.999,No se rechaza H0,False
WFG5,5,r2,0.001,No se rechaza H0,False
WFG5,5,r2,0.1,No se rechaza H0,False
WFG5,5,r2,0.2,No se rechaza H0,False
WFG5,5,r2,0.3,No se rechaza H0,False
WFG5,5,r2,0.4,No se rechaza H0,True
WFG5,5,r2,0.5,No se rechaza H0,False
WFG5,5,r2,0.6000000000000001,No se rechaza H0,True
WFG5,5,r2,0.7000000000000001,No se rechaza H0,False
WFG5,5,r2,0.8,No se rechaza H0,False
WFG5,5,r2,0.9,No se rechaza H0,False
WFG5,5,r2,0.999,No se rechaza H0,True
WFG5,6,r2,0.001,No se rechaza H0,True
WFG5,6,r2,0.1,No se rechaza H0,True
WFG5,6,r2,0.2,No se rechaza H0,True
WFG5,6,r2,0.3,No se rechaza H0,True
WFG5,6,r2,0.4,No se rechaza H0,False
WFG5,6,r2,0.5,No se rechaza H0,False
WFG5,6,r2,0.6000000000000001,No se rechaza H0,True
WFG5,6,r2,0.7000000000000001,No se rechaza H0,True
WFG5,6,r2,0.8,No se rechaza H0,True
WFG5,6,r2,0.9,No se rechaza H0,False
WFG5,6,r2,0.999,No se rechaza H0,False
WFG5,7,r2,0.001,No se rechaza H0,False
WFG5,7,r2,0.1,No se rechaza H0,True
WFG5,7,r2,0.2,No se rechaza H0,True
WFG5,7,r2,0.3,No se rechaza H0,True
WFG5,7,r2,0.4,No se rechaza H0,True
WFG5,7,r2,0.5,No se rechaza H0,True
WFG5,7,r2,0.6000000000000001,No se rechaza H0,False
WFG5,7,r2,0.7000000000000001,No se rechaza H0,True
WFG5,7,r2,0.8,No se rechaza H0,True
WFG5,7,r2,0.9,No se rechaza H0,True
WFG5,7,r2,0.999,No se rechaza H0,True
WFG5,2,s-energy,0.001,No se rechaza H0,False
WFG5,2,s-energy,0.1,No se rechaza H0,False
WFG5,2,s-energy,0.2,No se rechaza H0,False
WFG5,2,s-energy,0.3,No se rechaza H0,False
WFG5,2,s-energy,0.4,No se rechaza H0,False
WFG5,2,s-energy,0.5,No se rechaza H0,False
WFG5,2,s-energy,0.6000000000000001,No se rechaza H0,False
WFG5,2,s-energy,0.7000000000000001,No se rechaza H0,False
WFG5,2,s-energy,0.8,No se rechaza H0,False
WFG5,2,s-energy,0.9,No se rechaza H0,False
WFG5,2,s-energy,0.999,No se rechaza H0,False
WFG5,3,s-energy,0.001,No se rechaza H0,False
WFG5,3,s-energy,0.1,No se rechaza H0,False
WFG5,3,s-energy,0.2,No se rechaza H0,False
WFG5,3,s-energy,0.3,No se rechaza H0,False
WFG5,3,s-energy,0.4,No se rechaza H0,False
WFG5,3,s-energy,0.5,No se rechaza H0,False
WFG5,3,s-energy,0.6000000000000001,No se rechaza H0,False
WFG5,3,s-energy,0.7000000000000001,No se rechaza H0,False
WFG5,3,s-energy,0.8,No se rechaza H0,False
WFG5,3,s-energy,0.9,No se rechaza H0,False
WFG5,3,s-energy,0.999,No se rechaza H0,False
WFG5,4,s-energy,0.001,No se rechaza H0,False
WFG5,4,s-energy,0.1,No se rechaza H0,False
WFG5,4,s-energy,0.2,No se rechaza H0,False
WFG5,4,s-energy,0.3,No se rechaza H0,False
WFG5,4,s-energy,0.4,No se rechaza H0,False
WFG5,4,s-energy,0.5,No se rechaza H0,False
WFG5,4,s-energy,0.6000000000000001,No se rechaza H0,False
WFG5,4,s-energy,0.7000000000000001,No se rechaza H0,False
WFG5,4,s-energy,0.8,No se rechaza H0,False
WFG5,4,s-energy,0.9,No se rechaza H0,False
WFG5,4,s-energy,0.999,No se rechaza H0,False
WFG5,5,s-energy,0.001,No se rechaza H0,False
WFG5,5,s-energy,0.1,No se rechaza H0,False
WFG5,5,s-energy,0.2,No se rechaza H0,False
WFG5,5,s-energy,0.3,No se rechaza H0,False
WFG5,5,s-energy,0.4,No se rechaza H0,False
WFG5,5,s-energy,0.5,No se rechaza H0,False
WFG5,5,s-energy,0.6000000000000001,No se rechaza H0,False
WFG5,5,s-energy,0.7000000000000001,No se rechaza H0,False
WFG5,5,s-energy,0.8,No se rechaza H0,False
WFG5,5,s-energy,0.9,No se rechaza H0,False
WFG5,5,s-energy,0.999,No se rechaza H0,False
WFG5,6,s-energy,0.001,No se rechaza H0,False
WFG5,6,s-energy,0.1,No se rechaza H0,False
WFG5,6,s-energy,0.2,No se rechaza H0,False
WFG5,6,s-energy,0.3,No se rechaza H0,False
WFG5,6,s-energy,0.4,No se rechaza H0,False
WFG5,6,s-energy,0.5,No se rechaza H0,False
WFG5,6,s-energy,0.6000000000000001,No se rechaza H0,False
WFG5,6,s-energy,0.7000000000000001,No se rechaza H0,False
WFG5,6,s-energy,0.8,No se rechaza H0,False
WFG5,6,s-energy,0.9,No se rechaza H0,False
WFG5,6,s-energy,0.999,No se rechaza H0,False
WFG5,7,s-energy,0.001,No se rechaza H0,False
WFG5,7,s-energy,0.1,No se rechaza H0,False
WFG5,7,s-energy,0.2,No se rechaza H0,False
WFG5,7,s-energy,0.3,No se rechaza H0,False
WFG5,7,s-energy,0.4,No se rechaza H0,False
WFG5,7,s-energy,0.5,No se rechaza H0,False
WFG5,7,s-energy,0.6000000000000001,No se rechaza H0,False
WFG5,7,s-energy,0.7000000000000001,No se rechaza H0,False
WFG5,7,s-energy,0.8,No se rechaza H0,False
WFG5,7,s-energy,0.9,No se rechaza H0,False
WFG5,7,s-energy,0.999,No se rechaza H0,False
WFG5,2,spd,0.001,No se rechaza H0,True
WFG5,2,spd,0.1,No se rechaza H0,True
WFG5,2,spd,0.2,No se rechaza H0,True
WFG5,2,spd,0.3,No se rechaza H0,True
WFG5,2,spd,0.4,No se rechaza H0,False
WFG5,2,spd,0.5,No se rechaza H0,True
WFG5,2,spd,0.6000000000000001,No se rechaza H0,True
WFG5,2,spd,0.7000000000000001,No se rechaza H0,True
WFG5,2,spd,0.8,No se rechaza H0,True
WFG5,2,spd,0.9,No se rechaza H0,True
WFG5,2,spd,0.999,No se rechaza H0,True
WFG5,3,spd,0.001,No se rechaza H0,False
WFG5,3,spd,0.1,No se rechaza H0,False
WFG5,3,spd,0.2,No se rechaza H0,False
WFG5,3,spd,0.3,No se rechaza H0,False
WFG5,3,spd,0.4,No se rechaza H0,False
WFG5,3,spd,0.5,No se rechaza H0,False
WFG5,3,spd,0.6000000000000001,No se rechaza H0,False
WFG5,3,spd,0.7000000000000001,No se rechaza H0,False
WFG5,3,spd,0.8,No se rechaza H0,False
WFG5,3,spd,0.9,No se rechaza H0,False
WFG5,3,spd,0.999,No se rechaza H0,False
WFG5,4,spd,0.001,No se rechaza H0,False
WFG5,4,spd,0.1,No se rechaza H0,False
WFG5,4,spd,0.2,No se rechaza H0,False
WFG5,4,spd,0.3,No se rechaza H0,False
WFG5,4,spd,0.4,No se rechaza H0,False
WFG5,4,spd,0.5,No se rechaza H0,False
WFG5,4,spd,0.6000000000000001,No se rechaza H0,False
WFG5,4,spd,0.7000000000000001,No se rechaza H0,False
WFG5,4,spd,0.8,No se rechaza H0,False
WFG5,4,spd,0.9,No se rechaza H0,False
WFG5,4,spd,0.999,No se rechaza H0,False
WFG5,5,spd,0.001,No se rechaza H0,False
WFG5,5,spd,0.1,No se rechaza H0,False
WFG5,5,spd,0.2,No se rechaza H0,False
WFG5,5,spd,0.3,No se rechaza H0,False
WFG5,5,spd,0.4,No se rechaza H0,False
WFG5,5,spd,0.5,No se rechaza H0,False
WFG5,5,spd,0.6000000000000001,No se rechaza H0,False
WFG5,5,spd,0.7000000000000001,No se rechaza H0,False
WFG5,5,spd,0.8,No se rechaza H0,False
WFG5,5,spd,0.9,No se rechaza H0,False
WFG5,5,spd,0.999,No se rechaza H0,False
WFG5,6,spd,0.001,No se rechaza H0,False
WFG5,6,spd,0.1,No se rechaza H0,False
WFG5,6,spd,0.2,No se rechaza H0,False
WFG5,6,spd,0.3,No se rechaza H0,False
WFG5,6,spd,0.4,No se rechaza H0,False
WFG5,6,spd,0.5,No se rechaza H0,False
WFG5,6,spd,0.6000000000000001,No se rechaza H0,False
WFG5,6,spd,0.7000000000000001,No se rechaza H0,False
WFG5,6,spd,0.8,No se rechaza H0,False
WFG5,6,spd,0.9,No se rechaza H0,False
WFG5,6,spd,0.999,No se rechaza H0,False
WFG5,7,spd,0.001,No se rechaza H0,False
WFG5,7,spd,0.1,No se rechaza H0,False
WFG5,7,spd,0.2,No se rechaza H0,False
WFG5,7,spd,0.3,No se rechaza H0,False
WFG5,7,spd,0.4,No se rechaza H0,False
WFG5,7,spd,0.5,No se rechaza H0,False
WFG5,7,spd,0.6000000000000001,No se rechaza H0,False
WFG5,7,spd,0.7000000000000001,No se rechaza H0,False
WFG5,7,spd,0.8,No se rechaza H0,False
WFG5,7,spd,0.9,No se rechaza H0,False
WFG5,7,spd,0.999,No se rechaza H0,False
WFG6,2,eps+,0.001,No se rechaza H0,True
WFG6,2,eps+,0.1,No se rechaza H0,True
WFG6,2,eps+,0.2,No se rechaza H0,True
WFG6,2,eps+,0.3,No se rechaza H0,True
WFG6,2,eps+,0.4,No se rechaza H0,False
WFG6,2,eps+,0.5,No se rechaza H0,True
WFG6,2,eps+,0.6000000000000001,No se rechaza H0,False
WFG6,2,eps+,0.7000000000000001,No se rechaza H0,True
WFG6,2,eps+,0.8,No se rechaza H0,True
WFG6,2,eps+,0.9,No se rechaza H0,True
WFG6,2,eps+,0.999,No se rechaza H0,True
WFG6,3,eps+,0.001,No se rechaza H0,False
WFG6,3,eps+,0.1,No se rechaza H0,False
WFG6,3,eps+,0.2,No se rechaza H0,False
WFG6,3,eps+,0.3,No se rechaza H0,False
WFG6,3,eps+,0.4,No se rechaza H0,False
WFG6,3,eps+,0.5,No se rechaza H0,True
WFG6,3,eps+,0.6000000000000001,No se rechaza H0,False
WFG6,3,eps+,0.7000000000000001,No se rechaza H0,False
WFG6,3,eps+,0.8,No se rechaza H0,False
WFG6,3,eps+,0.9,No se rechaza H0,False
WFG6,3,eps+,0.999,No se rechaza H0,True
WFG6,4,eps+,0.001,No se rechaza H0,True
WFG6,4,eps+,0.1,No se rechaza H0,True
WFG6,4,eps+,0.2,No se rechaza H0,False
WFG6,4,eps+,0.3,No se rechaza H0,True
WFG6,4,eps+,0.4,No se rechaza H0,True
WFG6,4,eps+,0.5,No se rechaza H0,True
WFG6,4,eps+,0.6000000000000001,No se rechaza H0,True
WFG6,4,eps+,0.7000000000000001,No se rechaza H0,False
WFG6,4,eps+,0.8,No se rechaza H0,True
WFG6,4,eps+,0.9,No se rechaza H0,True
WFG6,4,eps+,0.999,No se rechaza H0,True
WFG6,5,eps+,0.001,No se rechaza H0,True
WFG6,5,eps+,0.1,No se rechaza H0,True
WFG6,5,eps+,0.2,No se rechaza H0,True
WFG6,5,eps+,0.3,No se rechaza H0,True
WFG6,5,eps+,0.4,No se rechaza H0,True
WFG6,5,eps+,0.5,No se rechaza H0,True
WFG6,5,eps+,0.6000000000000001,No se rechaza H0,False
WFG6,5,eps+,0.7000000000000001,No se rechaza H0,True
WFG6,5,eps+,0.8,No se rechaza H0,True
WFG6,5,eps+,0.9,No se rechaza H0,True
WFG6,5,eps+,0.999,No se rechaza H0,True
WFG6,6,eps+,0.001,No se rechaza H0,False
WFG6,6,eps+,0.1,No se rechaza H0,True
WFG6,6,eps+,0.2,No se rechaza H0,True
WFG6,6,eps+,0.3,No se rechaza H0,True
WFG6,6,eps+,0.4,No se rechaza H0,True
WFG6,6,eps+,0.5,No se rechaza H0,True
WFG6,6,eps+,0.6000000000000001,No se rechaza H0,False
WFG6,6,eps+,0.7000000000000001,No se rechaza H0,True
WFG6,6,eps+,0.8,No se rechaza H0,False
WFG6,6,eps+,0.9,No se rechaza H0,True
WFG6,6,eps+,0.999,No se rechaza H0,False
WFG6,7,eps+,0.001,No se rechaza H0,False
WFG6,7,eps+,0.1,No se rechaza H0,False
WFG6,7,eps+,0.2,No se rechaza H0,False
WFG6,7,eps+,0.3,No se rechaza H0,True
WFG6,7,eps+,0.4,No se rechaza H0,False
WFG6,7,eps+,0.5,No se rechaza H0,False
WFG6,7,eps+,0.6000000000000001,No se rechaza H0,False
WFG6,7,eps+,0.7000000000000001,No se rechaza H0,False
WFG6,7,eps+,0.8,No se rechaza H0,False
WFG6,7,eps+,0.9,No se rechaza H0,False
WFG6,7,eps+,0.999,No se rechaza H0,True
WFG6,2,hv,0.001,No se rechaza H0,True
WFG6,2,hv,0.1,No se rechaza H0,True
WFG6,2,hv,0.2,No se rechaza H0,True
WFG6,2,hv,0.3,No se rechaza H0,True
WFG6,2,hv,0.4,No se rechaza H0,True
WFG6,2,hv,0.5,No se rechaza H0,True
WFG6,2,hv,0.6000000000000001,No se rechaza H0,False
WFG6,2,hv,0.7000000000000001,No se rechaza H0,True
WFG6,2,hv,0.8,No se rechaza H0,True
WFG6,2,hv,0.9,No se rechaza H0,True
WFG6,2,hv,0.999,No se rechaza H0,True
WFG6,3,hv,0.001,No se rechaza H0,False
WFG6,3,hv,0.1,No se rechaza H0,False
WFG6,3,hv,0.2,No se rechaza H0,False
WFG6,3,hv,0.3,No se rechaza H0,True
WFG6,3,hv,0.4,No se rechaza H0,True
WFG6,3,hv,0.5,No se rechaza H0,True
WFG6,3,hv,0.6000000000000001,No se rechaza H0,True
WFG6,3,hv,0.7000000000000001,No se rechaza H0,False
WFG6,3,hv,0.8,No se rechaza H0,False
WFG6,3,hv,0.9,No se rechaza H0,False
WFG6,3,hv,0.999,No se rechaza H0,True
WFG6,4,hv,0.001,No se rechaza H0,False
WFG6,4,hv,0.1,No se rechaza H0,True
WFG6,4,hv,0.2,No se rechaza H0,True
WFG6,4,hv,0.3,No se rechaza H0,False
WFG6,4,hv,0.4,No se rechaza H0,True
WFG6,4,hv,0.5,No se rechaza H0,True
WFG6,4,hv,0.6000000000000001,No se rechaza H0,True
WFG6,4,hv,0.7000000000000001,No se rechaza H0,True
WFG6,4,hv,0.8,No se rechaza H0,True
WFG6,4,hv,0.9,No se rechaza H0,True
WFG6,4,hv,0.999,No se rechaza H0,True
WFG6,5,hv,0.001,No se rechaza H0,False
WFG6,5,hv,0.1,No se rechaza H0,True
WFG6,5,hv,0.2,No se rechaza H0,True
WFG6,5,hv,0.3,No se rechaza H0,True
WFG6,5,hv,0.4,No se rechaza H0,False
WFG6,5,hv,0.5,No se rechaza H0,False
WFG6,5,hv,0.6000000000000001,No se rechaza H0,False
WFG6,5,hv,0.7000000000000001,No se rechaza H0,True
WFG6,5,hv,0.8,No se rechaza H0,False
WFG6,5,hv,0.9,No se rechaza H0,True
WFG6,5,hv,0.999,No se rechaza H0,True
WFG6,6,hv,0.001,No se rechaza H0,False
WFG6,6,hv,0.1,No se rechaza H0,True
WFG6,6,hv,0.2,No se rechaza H0,True
WFG6,6,hv,0.3,No se rechaza H0,True
WFG6,6,hv,0.4,No se rechaza H0,True
WFG6,6,hv,0.5,No se rechaza H0,True
WFG6,6,hv,0.6000000000000001,No se rechaza H0,True
WFG6,6,hv,0.7000000000000001,No se rechaza H0,True
WFG6,6,hv,0.8,No se rechaza H0,True
WFG6,6,hv,0.9,No se rechaza H0,True
WFG6,6,hv,0.999,No se rechaza H0,True
WFG6,7,hv,0.001,No se rechaza H0,False
WFG6,7,hv,0.1,No se rechaza H0,True
WFG6,7,hv,0.2,No se rechaza H0,True
WFG6,7,hv,0.3,No se rechaza H0,True
WFG6,7,hv,0.4,No se rechaza H0,True
WFG6,7,hv,0.5,No se rechaza H0,True
WFG6,7,hv,0.6000000000000001,No se rechaza H0,True
WFG6,7,hv,0.7000000000000001,No se rechaza H0,False
WFG6,7,hv,0.8,No se rechaza H0,True
WFG6,7,hv,0.9,No se rechaza H0,True
WFG6,7,hv,0.999,No se rechaza H0,True
WFG6,2,igd,0.001,No se rechaza H0,True
WFG6,2,igd,0.1,No se rechaza H0,True
WFG6,2,igd,0.2,No se rechaza H0,True
WFG6,2,igd,0.3,No se rechaza H0,True
WFG6,2,igd,0.4,No se rechaza H0,True
WFG6,2,igd,0.5,No se rechaza H0,True
WFG6,2,igd,0.6000000000000001,No se rechaza H0,True
WFG6,2,igd,0.7000000000000001,No se rechaza H0,True
WFG6,2,igd,0.8,No se rechaza H0,True
WFG6,2,igd,0.9,No se rechaza H0,True
WFG6,2,igd,0.999,No se rechaza H0,True
WFG6,3,igd,0.001,No se rechaza H0,False
WFG6,3,igd,0.1,No se rechaza H0,False
WFG6,3,igd,0.2,No se rechaza H0,False
WFG6,3,igd,0.3,No se rechaza H0,False
WFG6,3,igd,0.4,No se rechaza H0,False
WFG6,3,igd,0.5,No se rechaza H0,True
WFG6,3,igd,0.6000000000000001,No se rechaza H0,True
WFG6,3,igd,0.7000000000000001,No se rechaza H0,True
WFG6,3,igd,0.8,No se rechaza H0,True
WFG6,3,igd,0.9,No se rechaza H0,True
WFG6,3,igd,0.999,No se rechaza H0,True
WFG6,4,igd,0.001,No se rechaza H0,True
WFG6,4,igd,0.1,No se rechaza H0,False
WFG6,4,igd,0.2,No se rechaza H0,False
WFG6,4,igd,0.3,No se rechaza H0,False
WFG6,4,igd,0.4,No se rechaza H0,False
WFG6,4,igd,0.5,No se rechaza H0,False
WFG6,4,igd,0.6000000000000001,No se rechaza H0,False
WFG6,4,igd,0.7000000000000001,No se rechaza H0,False
WFG6,4,igd,0.8,No se rechaza H0,False
WFG6,4,igd,0.9,No se rechaza H0,False
WFG6,4,igd,0.999,No se rechaza H0,False
WFG6,5,igd,0.001,No se rechaza H0,True
WFG6,5,igd,0.1,No se rechaza H0,True
WFG6,5,igd,0.2,No se rechaza H0,False
WFG6,5,igd,0.3,No se rechaza H0,False
WFG6,5,igd,0.4,No se rechaza H0,False
WFG6,5,igd,0.5,No se rechaza H0,False
WFG6,5,igd,0.6000000000000001,No se rechaza H0,False
WFG6,5,igd,0.7000000000000001,No se rechaza H0,False
WFG6,5,igd,0.8,No se rechaza H0,False
WFG6,5,igd,0.9,No se rechaza H0,False
WFG6,5,igd,0.999,No se rechaza H0,False
WFG6,6,igd,0.001,No se rechaza H0,True
WFG6,6,igd,0.1,No se rechaza H0,True
WFG6,6,igd,0.2,No se rechaza H0,True
WFG6,6,igd,0.3,No se rechaza H0,False
WFG6,6,igd,0.4,No se rechaza H0,False
WFG6,6,igd,0.5,No se rechaza H0,False
WFG6,6,igd,0.6000000000000001,No se rechaza H0,False
WFG6,6,igd,0.7000000000000001,No se rechaza H0,False
WFG6,6,igd,0.8,No se rechaza H0,False
WFG6,6,igd,0.9,No se rechaza H0,False
WFG6,6,igd,0.999,No se rechaza H0,False
WFG6,7,igd,0.001,No se rechaza H0,False
WFG6,7,igd,0.1,No se rechaza H0,False
WFG6,7,igd,0.2,No se rechaza H0,False
WFG6,7,igd,0.3,No se rechaza H0,False
WFG6,7,igd,0.4,No se rechaza H0,False
WFG6,7,igd,0.5,No se rechaza H0,False
WFG6,7,igd,0.6000000000000001,No se rechaza H0,False
WFG6,7,igd,0.7000000000000001,No se rechaza H0,False
WFG6,7,igd,0.8,No se rechaza H0,False
WFG6,7,igd,0.9,No se rechaza H0,False
WFG6,7,igd,0.999,No se rechaza H0,False
WFG6,2,igd+,0.001,No se rechaza H0,True
WFG6,2,igd+,0.1,No se rechaza H0,True
WFG6,2,igd+,0.2,No se rechaza H0,True
WFG6,2,igd+,0.3,No se rechaza H0,True
WFG6,2,igd+,0.4,No se rechaza H0,True
WFG6,2,igd+,0.5,No se rechaza H0,True
WFG6,2,igd+,0.6000000000000001,No se rechaza H0,True
WFG6,2,igd+,0.7000000000000001,No se rechaza H0,True
WFG6,2,igd+,0.8,No se rechaza H0,True
WFG6,2,igd+,0.9,No se rechaza H0,True
WFG6,2,igd+,0.999,No se rechaza H0,True
WFG6,3,igd+,0.001,No se rechaza H0,False
WFG6,3,igd+,0.1,No se rechaza H0,False
WFG6,3,igd+,0.2,No se rechaza H0,False
WFG6,3,igd+,0.3,No se rechaza H0,True
WFG6,3,igd+,0.4,No se rechaza H0,True
WFG6,3,igd+,0.5,No se rechaza H0,True
WFG6,3,igd+,0.6000000000000001,No se rechaza H0,True
WFG6,3,igd+,0.7000000000000001,No se rechaza H0,False
WFG6,3,igd+,0.8,No se rechaza H0,False
WFG6,3,igd+,0.9,No se rechaza H0,False
WFG6,3,igd+,0.999,No se rechaza H0,True
WFG6,4,igd+,0.001,No se rechaza H0,False
WFG6,4,igd+,0.1,No se rechaza H0,True
WFG6,4,igd+,0.2,No se rechaza H0,True
WFG6,4,igd+,0.3,No se rechaza H0,True
WFG6,4,igd+,0.4,No se rechaza H0,True
WFG6,4,igd+,0.5,No se rechaza H0,True
WFG6,4,igd+,0.6000000000000001,No se rechaza H0,True
WFG6,4,igd+,0.7000000000000001,No se rechaza H0,True
WFG6,4,igd+,0.8,No se rechaza H0,True
WFG6,4,igd+,0.9,No se rechaza H0,True
WFG6,4,igd+,0.999,No se rechaza H0,True
WFG6,5,igd+,0.001,No se rechaza H0,False
WFG6,5,igd+,0.1,No se rechaza H0,True
WFG6,5,igd+,0.2,No se rechaza H0,True
WFG6,5,igd+,0.3,No se rechaza H0,True
WFG6,5,igd+,0.4,No se rechaza H0,False
WFG6,5,igd+,0.5,No se rechaza H0,True
WFG6,5,igd+,0.6000000000000001,No se rechaza H0,False
WFG6,5,igd+,0.7000000000000001,No se rechaza H0,True
WFG6,5,igd+,0.8,No se rechaza H0,True
WFG6,5,igd+,0.9,No se rechaza H0,True
WFG6,5,igd+,0.999,No se rechaza H0,False
WFG6,6,igd+,0.001,No se rechaza H0,False
WFG6,6,igd+,0.1,No se rechaza H0,False
WFG6,6,igd+,0.2,No se rechaza H0,True
WFG6,6,igd+,0.3,No se rechaza H0,False
WFG6,6,igd+,0.4,No se rechaza H0,False
WFG6,6,igd+,0.5,No se rechaza H0,False
WFG6,6,igd+,0.6000000000000001,No se rechaza H0,False
WFG6,6,igd+,0.7000000000000001,No se rechaza H0,False
WFG6,6,igd+,0.8,No se rechaza H0,False
WFG6,6,igd+,0.9,No se rechaza H0,False
WFG6,6,igd+,0.999,No se rechaza H0,False
WFG6,7,igd+,0.001,No se rechaza H0,False
WFG6,7,igd+,0.1,No se rechaza H0,True
WFG6,7,igd+,0.2,No se rechaza H0,True
WFG6,7,igd+,0.3,No se rechaza H0,False
WFG6,7,igd+,0.4,No se rechaza H0,True
WFG6,7,igd+,0.5,No se rechaza H0,True
WFG6,7,igd+,0.6000000000000001,No se rechaza H0,True
WFG6,7,igd+,0.7000000000000001,No se rechaza H0,True
WFG6,7,igd+,0.8,No se rechaza H0,True
WFG6,7,igd+,0.9,No se rechaza H0,True
WFG6,7,igd+,0.999,No se rechaza H0,True
WFG6,2,r2,0.001,No se rechaza H0,True
WFG6,2,r2,0.1,No se rechaza H0,True
WFG6,2,r2,0.2,No se rechaza H0,True
WFG6,2,r2,0.3,No se rechaza H0,True
WFG6,2,r2,0.4,No se rechaza H0,True
WFG6,2,r2,0.5,No se rechaza H0,True
WFG6,2,r2,0.6000000000000001,No se rechaza H0,True
WFG6,2,r2,0.7000000000000001,No se rechaza H0,True
WFG6,2,r2,0.8,No se rechaza H0,True
WFG6,2,r2,0.9,No se rechaza H0,True
WFG6,2,r2,0.999,No se rechaza H0,True
WFG6,3,r2,0.001,No se rechaza H0,False
WFG6,3,r2,0.1,No se rechaza H0,False
WFG6,3,r2,0.2,No se rechaza H0,False
WFG6,3,r2,0.3,No se rechaza H0,False
WFG6,3,r2,0.4,No se rechaza H0,False
WFG6,3,r2,0.5,No se rechaza H0,False
WFG6,3,r2,0.6000000000000001,No se rechaza H0,False
WFG6,3,r2,0.7000000000000001,No se rechaza H0,False
WFG6,3,r2,0.8,No se rechaza H0,False
WFG6,3,r2,0.9,No se rechaza H0,False
WFG6,3,r2,0.999,No se rechaza H0,False
WFG6,4,r2,0.001,No se rechaza H0,False
WFG6,4,r2,0.1,No se rechaza H0,False
WFG6,4,r2,0.2,No se rechaza H0,False
WFG6,4,r2,0.3,No se rechaza H0,False
WFG6,4,r2,0.4,No se rechaza H0,False
WFG6,4,r2,0.5,No se rechaza H0,False
WFG6,4,r2,0.6000000000000001,No se rechaza H0,False
WFG6,4,r2,0.7000000000000001,No se rechaza H0,False
WFG6,4,r2,0.8,No se rechaza H0,False
WFG6,4,r2,0.9,No se rechaza H0,False
WFG6,4,r2,0.999,No se rechaza H0,False
WFG6,5,r2,0.001,No se rechaza H0,False
WFG6,5,r2,0.1,No se rechaza H0,False
WFG6,5,r2,0.2,No se rechaza H0,False
WFG6,5,r2,0.3,No se rechaza H0,False
WFG6,5,r2,0.4,No se rechaza H0,False
WFG6,5,r2,0.5,No se rechaza H0,False
WFG6,5,r2,0.6000000000000001,No se rechaza H0,False
WFG6,5,r2,0.7000000000000001,No se rechaza H0,False
WFG6,5,r2,0.8,No se rechaza H0,False
WFG6,5,r2,0.9,No se rechaza H0,False
WFG6,5,r2,0.999,No se rechaza H0,False
WFG6,6,r2,0.001,No se rechaza H0,False
WFG6,6,r2,0.1,No se rechaza H0,False
WFG6,6,r2,0.2,No se rechaza H0,False
WFG6,6,r2,0.3,No se rechaza H0,False
WFG6,6,r2,0.4,No se rechaza H0,False
WFG6,6,r2,0.5,No se rechaza H0,False
WFG6,6,r2,0.6000000000000001,No se rechaza H0,True
WFG6,6,r2,0.7000000000000001,No se rechaza H0,True
WFG6,6,r2,0.8,No se rechaza H0,False
WFG6,6,r2,0.9,No se rechaza H0,True
WFG6,6,r2,0.999,No se rechaza H0,True
WFG6,7,r2,0.001,No se rechaza H0,False
WFG6,7,r2,0.1,No se rechaza H0,False
WFG6,7,r2,0.2,No se rechaza H0,False
WFG6,7,r2,0.3,No se rechaza H0,False
WFG6,7,r2,0.4,No se rechaza H0,False
WFG6,7,r2,0.5,No se rechaza H0,False
WFG6,7,r2,0.6000000000000001,No se rechaza H0,False
WFG6,7,r2,0.7000000000000001,No se rechaza H0,False
WFG6,7,r2,0.8,No se rechaza H0,False
WFG6,7,r2,0.9,No se rechaza H0,False
WFG6,7,r2,0.999,No se rechaza H0,False
WFG6,2,s-energy,0.001,No se rechaza H0,False
WFG6,2,s-energy,0.1,No se rechaza H0,False
WFG6,2,s-energy,0.2,No se rechaza H0,False
WFG6,2,s-energy,0.3,No se rechaza H0,False
WFG6,2,s-energy,0.4,No se rechaza H0,False
WFG6,2,s-energy,0.5,No se rechaza H0,False
WFG6,2,s-energy,0.6000000000000001,No se rechaza H0,False
WFG6,2,s-energy,0.7000000000000001,No se rechaza H0,False
WFG6,2,s-energy,0.8,No se rechaza H0,False
WFG6,2,s-energy,0.9,No se rechaza H0,False
WFG6,2,s-energy,0.999,No se rechaza H0,False
WFG6,3,s-energy,0.001,No se rechaza H0,False
WFG6,3,s-energy,0.1,No se rechaza H0,False
WFG6,3,s-energy,0.2,No se rechaza H0,False
WFG6,3,s-energy,0.3,No se rechaza H0,False
WFG6,3,s-energy,0.4,No se rechaza H0,False
WFG6,3,s-energy,0.5,No se rechaza H0,False
WFG6,3,s-energy,0.6000000000000001,No se rechaza H0,False
